time,ǰ40,ǰ39,ǰ38,ǰ37,ǰ36,ǰ35,ǰ34,ǰ33,ǰ32,ǰ31,ǰ30,ǰ29,ǰ28,ǰ27,ǰ26,ǰ25,ǰ24,ǰ23,ǰ22,ǰ21,ǰ20,ǰ19,ǰ18,ǰ17,ǰ16,ǰ15,ǰ14,ǰ13,ǰ12,ǰ11,ǰ10,ǰ9,ǰ8,ǰ7,ǰ6,ǰ5,ǰ4,ǰ3,ǰ2,ǰ1
2021-06-19T02:03:00.000Z,36239.0456306544650039,36239.3354245375919080,36259.4005356331012441,36252.5883076338877034,36216.6974029257525513,36212.8505384932676232,36202.1550604165175973,36178.2330017218247823,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423
2021-06-19T02:04:00.000Z,36239.3354245375919080,36259.4005356331012441,36252.5883076338877034,36216.6974029257525513,36212.8505384932676232,36202.1550604165175973,36178.2330017218247823,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626
2021-06-19T02:05:00.000Z,36259.4005356331012441,36252.5883076338877034,36216.6974029257525513,36212.8505384932676232,36202.1550604165175973,36178.2330017218247823,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215
2021-06-19T02:06:00.000Z,36252.5883076338877034,36216.6974029257525513,36212.8505384932676232,36202.1550604165175973,36178.2330017218247823,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402
2021-06-19T02:07:00.000Z,36216.6974029257525513,36212.8505384932676232,36202.1550604165175973,36178.2330017218247823,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600
2021-06-19T02:08:00.000Z,36212.8505384932676232,36202.1550604165175973,36178.2330017218247823,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643
2021-06-19T02:09:00.000Z,36202.1550604165175973,36178.2330017218247823,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027
2021-06-19T02:10:00.000Z,36178.2330017218247823,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026
2021-06-19T02:11:00.000Z,36166.8507591179188197,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293
2021-06-19T02:12:00.000Z,36158.5285361338663883,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475
2021-06-19T02:13:00.000Z,36148.0896484263687400,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665
2021-06-19T02:14:00.000Z,36151.9852722477543665,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939
2021-06-19T02:15:00.000Z,36160.3216227949879000,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656
2021-06-19T02:16:00.000Z,36160.2094938332347065,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408
2021-06-19T02:17:00.000Z,36145.3204022468222391,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915
2021-06-19T02:18:00.000Z,36141.9947437334474017,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651
2021-06-19T02:19:00.000Z,36128.4038924521921272,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342
2021-06-19T02:20:00.000Z,36120.8805459018436565,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460
2021-06-19T02:21:00.000Z,36104.8802505578131667,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788
2021-06-19T02:22:00.000Z,36107.3422956313555219,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751
2021-06-19T02:23:00.000Z,36102.9014683299358370,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067
2021-06-19T02:24:00.000Z,36093.0356259584429935,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477
2021-06-19T02:25:00.000Z,36081.9593637873369759,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858
2021-06-19T02:26:00.000Z,36107.7032293535193211,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371
2021-06-19T02:27:00.000Z,36109.3767501022031808,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371,35975.0548715140991564
2021-06-19T02:28:00.000Z,36104.3200089330525322,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371,35975.0548715140991564,35965.2457221620842410
2021-06-19T02:29:00.000Z,36099.1005490958441745,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371,35975.0548715140991564,35965.2457221620842410,35975.9000667989675067
2021-06-19T02:30:00.000Z,36109.2121619783812085,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371,35975.0548715140991564,35965.2457221620842410,35975.9000667989675067,35970.7512882771989105
2021-06-19T02:31:00.000Z,36117.8925772432043506,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371,35975.0548715140991564,35965.2457221620842410,35975.9000667989675067,35970.7512882771989105,35972.0859926515020725
2021-06-19T02:32:00.000Z,36125.4799481070495616,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371,35975.0548715140991564,35965.2457221620842410,35975.9000667989675067,35970.7512882771989105,35972.0859926515020725,35972.2274002179426136
2021-06-19T02:33:00.000Z,36144.8047215395115091,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371,35975.0548715140991564,35965.2457221620842410,35975.9000667989675067,35970.7512882771989105,35972.0859926515020725,35972.2274002179426136,35947.0274413794343485
2021-06-19T02:34:00.000Z,36168.1804560550233613,36171.9321165685550148,36152.4089538858839092,36154.6152298686306743,36152.0228855685510412,36154.6698722709144931,36148.5046981791400216,36153.8643150378732882,36179.3467624504745423,36189.1096465410890626,36176.1635082914741215,36167.3012284350711402,36146.5622757512628600,36138.9612093890630643,36130.0513224345542027,36130.2887912317857026,36103.9364763720600293,36102.4761998975436475,36098.5572402880809665,36086.3114078713171939,36087.6868144063221656,36084.4707751784552408,36078.2914548568008915,36055.2459428232529651,36049.1755359116393342,36026.4342948156204460,36008.1686979769995788,35979.7691167759624751,35967.7809640039573067,35970.2976181798484477,35969.1577403830887858,35962.5811633707422371,35975.0548715140991564,35965.2457221620842410,35975.9000667989675067,35970.7512882771989105,35972.0859926515020725,35972.2274002179426136,35947.0274413794343485,35929.3158930015661420
